Ano;Mês;Países;"Bloco Econômico";Via;"Código NCM";"Descrição NCM";"Valor FOB (US$)";"Quilograma Líquido"
2018;09;Suécia;"União Europeia - UE";RODOVIARIA;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";437946;1542
2018;09;Suíça;Europa;AEREA;29322000;Lactonas;87772;253
2018;09;Suíça;Europa;AEREA;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";120451;5400
2018;09;Suíça;Europa;AEREA;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";8381432;17818
2018;09;Suíça;Europa;MARITIMA;29322000;Lactonas;54536;175
2018;09;Suíça;Europa;MARITIMA;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";83650;212
2018;09;Suíça;Europa;MARITIMA;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";80466;753
2018;09;"Taiwan (Formosa)";"Ásia (Exclusive Oriente Médio)";AEREA;29322000;Lactonas;366638;390
2018;09;Uruguai;"América do Sul";AEREA;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";2900;278
2018;09;Uruguai;"América do Sul";RODOVIARIA;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";236479;31454
2018;09;Uruguai;"Mercado Comum do Sul - Mercosul";AEREA;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";2900;278
2018;09;Uruguai;"Mercado Comum do Sul - Mercosul";RODOVIARIA;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";236479;31454
2018;09;Venezuela;"América do Sul";AEREA;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";42370;322
2018;08;Alemanha;Europa;AEREA;29322000;Lactonas;5884541;190
2018;08;Alemanha;Europa;AEREA;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";2001;1
2018;08;Alemanha;Europa;AEREA;29419059;"Outros macrolídios e seus sais";118;0
2018;08;Alemanha;Europa;AEREA;30039079;"Medicamentos contendo outros compostos heterocíclicos heteroat.nitrogenados, exceto em doses";596624;219
2018;08;Alemanha;Europa;AEREA;30046000;"Outros medicamentos, que contenham princípios ativos antimaláricos (antipalúdicos) descritos na Nota de subposições 2 do presente Capítulo";269086;4988
2018;08;Alemanha;Europa;AEREA;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";1351667;3339
2018;08;Alemanha;Europa;AEREA;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";5907818;16963
2018;08;Alemanha;Europa;MARITIMA;29322000;Lactonas;11507;675
2018;08;Alemanha;Europa;MARITIMA;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";490593;1894
2018;08;Alemanha;Europa;MARITIMA;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";6488102;40833
2018;08;Alemanha;"União Europeia - UE";AEREA;29322000;Lactonas;5884541;190
2018;08;Alemanha;"União Europeia - UE";AEREA;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";2001;1
2018;08;Alemanha;"União Europeia - UE";AEREA;29419059;"Outros macrolídios e seus sais";118;0
2018;08;Alemanha;"União Europeia - UE";AEREA;30039079;"Medicamentos contendo outros compostos heterocíclicos heteroat.nitrogenados, exceto em doses";596624;219
2018;08;Alemanha;"União Europeia - UE";AEREA;30046000;"Outros medicamentos, que contenham princípios ativos antimaláricos (antipalúdicos) descritos na Nota de subposições 2 do presente Capítulo";269086;4988
2018;08;Alemanha;"União Europeia - UE";AEREA;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";1351667;3339
2018;08;Alemanha;"União Europeia - UE";AEREA;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";5907818;16963
2018;08;Alemanha;"União Europeia - UE";MARITIMA;29322000;Lactonas;11507;675
2018;08;Alemanha;"União Europeia - UE";MARITIMA;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";490593;1894
2018;08;Alemanha;"União Europeia - UE";MARITIMA;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";6488102;40833
2018;08;Argentina;"América do Sul";AEREA;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";625985;2465
2018;08;Argentina;"América do Sul";AEREA;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";433750;1554
2018;08;Argentina;"América do Sul";RODOVIARIA;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";164800;18050
2018;08;Argentina;"América do Sul";RODOVIARIA;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";29368;182
2018;08;Argentina;"Mercado Comum do Sul - Mercosul";AEREA;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";625985;2465
2018;08;Argentina;"Mercado Comum do Sul - Mercosul";AEREA;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";433750;1554
2018;08;Argentina;"Mercado Comum do Sul - Mercosul";RODOVIARIA;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";164800;18050
2018;08;Argentina;"Mercado Comum do Sul - Mercosul";RODOVIARIA;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";29368;182
2018;08;Áustria;Europa;AEREA;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";107683;1190
2018;08;Áustria;"União Europeia - UE";AEREA;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";107683;1190
2018;08;Bangladesh;"Ásia (Exclusive Oriente Médio)";AEREA;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";142721;1234
2018;08;Bélgica;Europa;AEREA;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";563338;1003
2018;08;Bélgica;"União Europeia - UE";AEREA;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";563338;1003
2018;08;Canadá;"América do Norte";AEREA;29322000;Lactonas;21;0
2018;08;Canadá;"América do Norte";AEREA;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";7200;0
2018;08;Canadá;"América do Norte";AEREA;29419059;"Outros macrolídios e seus sais";16150;0
2018;08;Canadá;"América do Norte";AEREA;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";186427;13
2018;08;Canadá;"América do Norte";RODOVIARIA;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";28490;420
2018;08;China;"Ásia (Exclusive Oriente Médio)";AEREA;29322000;Lactonas;2346280;10030
2018;08;China;"Ásia (Exclusive Oriente Médio)";AEREA;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";7652;76
2018;08;China;"Ásia (Exclusive Oriente Médio)";AEREA;29419059;"Outros macrolídios e seus sais";78411;750
2018;08;China;"Ásia (Exclusive Oriente Médio)";AEREA;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";55761;350
2018;08;China;"Ásia (Exclusive Oriente Médio)";MARITIMA;29322000;Lactonas;4029430;333617
2018;08;China;"Ásia (Exclusive Oriente Médio)";MARITIMA;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";84331;16000
2018;08;China;"Ásia (Exclusive Oriente Médio)";MARITIMA;29419059;"Outros macrolídios e seus sais";2429556;50690
2018;08;China;"Ásia (Exclusive Oriente Médio)";MARITIMA;30039079;"Medicamentos contendo outros compostos heterocíclicos heteroat.nitrogenados, exceto em doses";222304;20000
2018;08;China;"Ásia (Exclusive Oriente Médio)";MARITIMA;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";158589;2812
2018;08;Cingapura;"Ásia (Exclusive Oriente Médio)";AEREA;29322000;Lactonas;231;0
2018;08;Cingapura;"Ásia (Exclusive Oriente Médio)";AEREA;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";535706;462
2018;08;Cingapura;"Associação de Nações do Sudeste Asiático - ASEAN";AEREA;29322000;Lactonas;231;0
2018;08;Cingapura;"Associação de Nações do Sudeste Asiático - ASEAN";AEREA;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";535706;462
2018;08;Dinamarca;Europa;AEREA;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";66339;1025
2018;08;Dinamarca;Europa;AEREA;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";958;54
2018;08;Dinamarca;Europa;MARITIMA;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";941273;2086
2018;08;Dinamarca;Europa;MARITIMA;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";26627;119
2018;08;Dinamarca;"União Europeia - UE";AEREA;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";66339;1025
2018;08;Dinamarca;"União Europeia - UE";AEREA;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";958;54
2018;08;Dinamarca;"União Europeia - UE";MARITIMA;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";941273;2086
2018;08;Dinamarca;"União Europeia - UE";MARITIMA;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";26627;119
2018;08;Eslovênia;Europa;AEREA;29322000;Lactonas;239;0
2018;08;Eslovênia;Europa;AEREA;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";812748;2513
2018;08;Eslovênia;Europa;AEREA;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";87283;387
2018;08;Eslovênia;"União Europeia - UE";AEREA;29322000;Lactonas;239;0
2018;08;Eslovênia;"União Europeia - UE";AEREA;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";812748;2513
2018;08;Eslovênia;"União Europeia - UE";AEREA;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";87283;387
2018;08;Espanha;Europa;AEREA;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";44;0
2018;08;Espanha;Europa;AEREA;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";3784894;14945
2018;08;Espanha;Europa;MARITIMA;29322000;Lactonas;87096;6000
2018;08;Espanha;Europa;MARITIMA;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";14599;50
2018;08;Espanha;Europa;MARITIMA;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";2218452;9945
2018;08;Espanha;"União Europeia - UE";AEREA;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";44;0
2018;08;Espanha;"União Europeia - UE";AEREA;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";3784894;14945
2018;08;Espanha;"União Europeia - UE";MARITIMA;29322000;Lactonas;87096;6000
2018;08;Espanha;"União Europeia - UE";MARITIMA;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";14599;50
2018;08;Espanha;"União Europeia - UE";MARITIMA;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";2218452;9945
2018;08;"Estados Unidos";"América do Norte";AEREA;29322000;Lactonas;71248;119
2018;08;"Estados Unidos";"América do Norte";AEREA;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";12586;4
2018;08;"Estados Unidos";"América do Norte";AEREA;29419059;"Outros macrolídios e seus sais";73997;1
2018;08;"Estados Unidos";"América do Norte";AEREA;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";3018918;312
2018;08;"Estados Unidos";"América do Norte";AEREA;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";5781686;3108
2018;08;"Estados Unidos";"América do Norte";MARITIMA;29322000;Lactonas;270944;12887
2018;08;"Estados Unidos";"América do Norte";MARITIMA;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";1770079;5276
2018;08;"Estados Unidos";"América do Norte";RODOVIARIA;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";1187374;10669
2018;08;"Estados Unidos";"América do Norte";RODOVIARIA;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";740654;1219
2018;08;França;Europa;AEREA;29322000;Lactonas;3583;41
2018;08;França;Europa;AEREA;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";881;4
2018;08;França;Europa;AEREA;29419059;"Outros macrolídios e seus sais";3089;0
2018;08;França;Europa;AEREA;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";117051;423
2018;08;França;Europa;AEREA;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";4859304;10344
2018;08;França;Europa;MARITIMA;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";1707516;50387
2018;08;França;"União Europeia - UE";AEREA;29322000;Lactonas;3583;41
2018;08;França;"União Europeia - UE";AEREA;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";881;4
2018;08;França;"União Europeia - UE";AEREA;29419059;"Outros macrolídios e seus sais";3089;0
2018;08;França;"União Europeia - UE";AEREA;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";117051;423
2018;08;França;"União Europeia - UE";AEREA;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";4859304;10344
2018;08;França;"União Europeia - UE";MARITIMA;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";1707516;50387
2018;08;Grécia;Europa;MARITIMA;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";213807;4019
2018;08;Grécia;"União Europeia - UE";MARITIMA;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";213807;4019
2018;08;"Hong Kong";"Ásia (Exclusive Oriente Médio)";MARITIMA;29322000;Lactonas;43747;22000
2018;08;Hungria;Europa;AEREA;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";409;5
2018;08;Hungria;"União Europeia - UE";AEREA;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";409;5
2018;08;Índia;"Ásia (Exclusive Oriente Médio)";AEREA;29322000;Lactonas;1035497;1233
2018;08;Índia;"Ásia (Exclusive Oriente Médio)";AEREA;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";2488664;3140
2018;08;Índia;"Ásia (Exclusive Oriente Médio)";AEREA;29419059;"Outros macrolídios e seus sais";570827;2492
2018;08;Índia;"Ásia (Exclusive Oriente Médio)";AEREA;30032029;"Medicamento contendo macrolídios/outros derivados, exceto em doses";54179;300
2018;08;Índia;"Ásia (Exclusive Oriente Médio)";AEREA;30039079;"Medicamentos contendo outros compostos heterocíclicos heteroat.nitrogenados, exceto em doses";251183;7432
2018;08;Índia;"Ásia (Exclusive Oriente Médio)";AEREA;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";331993;6533
2018;08;Índia;"Ásia (Exclusive Oriente Médio)";AEREA;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";1615415;23320
2018;08;Índia;"Ásia (Exclusive Oriente Médio)";MARITIMA;29322000;Lactonas;299050;62065
2018;08;Índia;"Ásia (Exclusive Oriente Médio)";MARITIMA;29334990;"Outros compostos contendo ciclos de quinoleína, etc.";233633;13500
2018;08;Índia;"Ásia (Exclusive Oriente Médio)";MARITIMA;29419059;"Outros macrolídios e seus sais";209899;1200
2018;08;Índia;"Ásia (Exclusive Oriente Médio)";MARITIMA;30039079;"Medicamentos contendo outros compostos heterocíclicos heteroat.nitrogenados, exceto em doses";325707;23173
2018;08;Índia;"Ásia (Exclusive Oriente Médio)";MARITIMA;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";974200;10094
2018;08;Índia;"Ásia (Exclusive Oriente Médio)";MARITIMA;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";2249247;37942
